Name,Date,Atoll,Site,Transect,Treatment,Tile,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label code
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1496,156,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1480,637,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1723,663,Off
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1677,687,_LOBO
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1455,682,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1594,639,CCAG
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1398,397,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1549,630,CCAG
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1721,656,Off
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1708,910,Off
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1618,909,_LOBO
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1470,900,_LOBO
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1695,897,_LOBO
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1434,840,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1557,836,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1487,767,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1730,885,Off
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1610,1323,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1494,1369,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1407,1122,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1424,1117,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1610,1384,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1425,1277,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1630,1321,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1721,1058,Off
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1635,1630,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1403,1437,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1606,1703,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1415,1594,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1407,1682,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1658,1566,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1447,1704,_CCA
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,,Egmont,Il Lubine,2,Uncaged,95,,,,,,,,,,,,1696,1547,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,311,444,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,108,131,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,257,175,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,246,389,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,426,90,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,121,446,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,167,32,Off
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,435,272,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,481,764,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,142,528,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,402,725,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,228,589,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,457,772,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,239,567,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,73,794,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,76,674,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,411,1306,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,286,1529,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,123,1257,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,281,1210,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,334,1514,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,24,1289,Off
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,425,1194,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,122,1087,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,264,2008,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,83,1609,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,174,1883,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,67,1801,Off
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,117,1840,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,499,2019,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,88,1899,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,134,1923,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,246,2197,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,297,2511,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,193,2359,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,141,2109,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,268,2107,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,226,2220,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,24,2129,Off
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,240,2532,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,647,440,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,658,185,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1027,225,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1006,200,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1000,9,Off
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,746,209,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,689,96,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,700,0,Off
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,784,588,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,807,667,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,527,719,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,702,573,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,601,833,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,616,804,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,828,654,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,515,947,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,779,1336,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,595,1172,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1016,1495,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,846,1050,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,935,1435,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,531,1514,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,631,1295,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,994,1086,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,715,1755,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,855,1911,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1009,1818,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,569,1666,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,811,1734,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,878,2018,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,748,1613,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1006,1614,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,526,2120,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,884,2453,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1007,2069,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,933,2555,Off
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,768,2111,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,586,2345,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,798,2061,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,764,2147,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1071,156,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1290,224,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1458,356,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1062,410,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1130,461,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1415,502,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1419,135,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1337,370,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1315,1008,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1188,877,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1129,526,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1179,1005,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1358,545,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1539,861,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1271,902,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1281,594,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1037,1502,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1314,1225,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1526,1333,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1173,1251,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1323,1150,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1493,1194,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1443,1280,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1177,1070,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1348,1743,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1338,1601,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1394,1632,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1265,2043,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1410,1593,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1476,2024,GREEN
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1196,1809,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1535,1997,*TURF
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1360,2351,_LOBO
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1358,2166,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1133,2418,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1410,2402,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1401,2522,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1353,2280,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1400,2417,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1487,2535,Off
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1593,283,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1895,147,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1903,471,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1738,223,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1713,457,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1722,126,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1823,139,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1706,110,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,2033,966,_CCA
Egmont_2020_JMI_IMG_8174_IllLubine_Tile80_Uncaged.jpeg,,Egmont,Il Lubine,1,Uncaged,80,,,,,,,,,,,,1739,696,_CCA
