Name,Atoll,Site,Transect,Treatment,Row,Column,Label.code,Label_Count
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,980,1619,BareP,144
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1069,1862,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1068,1941,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,849,1998,Off,1024
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1254,381,CCAG,1168
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1614,121,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1615,10,Off,1024
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1489,367,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1417,182,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1373,152,CCAG,1168
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1550,69,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1337,391,_RDUP,645
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1234,772,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1255,713,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1497,489,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1479,482,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1524,434,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1318,442,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1402,433,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1495,503,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1596,1116,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1511,1006,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1564,812,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1545,1089,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1366,1156,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1543,1175,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1407,1063,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1282,999,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1456,1578,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1552,1546,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1533,1218,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1551,1457,BareP,144
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1590,1487,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1453,1549,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1427,1248,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1302,1608,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1376,1975,Off,1024
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1286,1646,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1404,1687,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1453,1830,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1425,1750,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1486,2012,Off,1024
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1454,1664,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1425,1738,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1733,322,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,2030,124,Off,1024
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1973,86,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1887,158,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1765,155,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1651,126,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1878,59,_LOBO,2087
