Name,Atoll,Site,Transect,Treatment,Row,Column,Label.code,Label_Count
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1594,199,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1551,779,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1275,773,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1526,795,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1459,732,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1235,825,_CCA,5677
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1304,950,_CCA,5677
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1324,1009,_CCA,5677
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1395,1173,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1438,945,_CCA,5677
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1413,1143,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1337,1540,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1415,1413,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1416,1209,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1223,1210,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1500,1383,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1603,1421,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1311,1473,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1424,1618,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1330,1797,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1348,1678,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1410,1947,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1217,1915,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1463,1789,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1548,1766,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1628,142,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1900,319,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1751,385,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1873,204,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1771,475,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1643,627,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1827,740,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1920,518,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1978,899,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1652,813,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1889,1420,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1622,1360,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1844,1208,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1741,1373,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1740,1479,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1659,1441,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1662,1631,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1797,1641,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1670,1881,_LOBO,2087
Egmont_2020_JMI_IMG_5119_IllLubine_Tile94_Caged.jpeg,Egmont,Il Lubine,2,Caged,1822,1671,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,17,182,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,174,89,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,198,65,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,256,300,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,289,92,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,335,246,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,84,252,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,310,260,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,250,436,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,70,408,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,127,669,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,77,375,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,214,542,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,186,382,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,294,403,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,317,349,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,320,843,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,111,732,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,148,1004,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,34,985,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,120,772,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,211,701,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,110,983,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,320,1039,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,108,1107,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,201,1127,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,66,1053,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,132,1334,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,177,1089,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,227,1044,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,248,1447,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,87,1475,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,140,1620,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,114,1592,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,120,1400,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,196,1504,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,313,1458,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,54,1439,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,364,32,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,608,68,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,485,141,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,470,137,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,593,28,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,619,187,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,551,135,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,596,558,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,367,479,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,650,518,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,650,588,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,573,1001,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,682,758,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,561,772,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,647,909,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,384,1325,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,634,1261,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,646,1188,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,547,1270,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,671,1279,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,384,1207,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,367,1698,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,400,1643,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,603,1440,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,456,1613,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,586,1590,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,380,1697,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,981,180,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1026,306,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,736,47,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,777,66,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,952,299,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,954,141,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1003,677,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,866,622,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1033,466,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,845,687,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,906,588,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,861,520,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,917,487,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,898,441,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,985,701,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,917,760,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,851,773,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1002,813,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,788,830,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,905,790,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,879,719,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,948,1337,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,811,1235,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,753,1132,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,850,1380,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,955,1239,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,910,1286,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1007,1343,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,717,1293,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,730,1530,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,940,1612,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,807,1394,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,961,1626,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,742,1500,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1178,329,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1309,142,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1301,148,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1300,51,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1361,139,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1124,595,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1234,431,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1093,587,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1145,661,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1078,463,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1323,380,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1191,409,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1371,723,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1276,720,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1043,808,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1275,950,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1162,883,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1182,973,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1229,728,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1093,935,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1186,1353,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1221,1272,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1099,1043,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1068,1222,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1145,1081,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1060,1237,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1039,1114,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1154,1128,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1137,1694,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1216,1443,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1178,1564,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1094,1670,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1108,1640,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1299,1610,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1260,1431,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1054,1708,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1471,251,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1521,268,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1496,156,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1480,637,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1677,687,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1455,682,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1398,397,_CCA,5677
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1618,909,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1470,900,_LOBO,2087
Egmont_2020_JMI_IMG_5137_IllLubine_Tile95_Uncaged.jpeg,Egmont,Il Lubine,2,Uncaged,1695,897,_LOBO,2087
